,CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment
978,16623.0,245,0,5,0,129.45,0,0,Low-Value
979,13705.0,7,3,28,0,711.8600000000001,0,3,Mid-Value
980,17924.0,0,3,38,0,2894.33,0,3,Mid-Value
981,15862.0,7,3,147,0,832.88,0,3,Mid-Value
982,16218.0,29,3,90,0,3054.8700000000013,0,3,Mid-Value
983,12838.0,33,3,123,0,683.1299999999994,0,3,Mid-Value
984,13255.0,3,3,14,0,390.65999999999997,0,3,Mid-Value
985,13758.0,11,3,117,0,3190.550000000001,0,3,Mid-Value
986,15983.0,21,3,113,0,1475.02,0,3,Mid-Value
987,17951.0,39,3,21,0,990.8400000000003,0,3,Mid-Value
988,14001.0,45,3,40,0,2030.33,0,3,Mid-Value
989,15525.0,1,3,180,0,811.0200000000001,0,3,Mid-Value
990,15485.0,29,3,86,0,2575.0,0,3,Mid-Value
991,15605.0,35,3,67,0,1198.23,0,3,Mid-Value
992,18144.0,7,3,43,0,2888.750000000001,0,3,Mid-Value
993,14594.0,6,3,53,0,379.82999999999987,0,3,Mid-Value
994,17760.0,21,3,25,0,287.59,0,3,Mid-Value
995,14696.0,3,3,133,0,2070.97,0,3,Mid-Value
996,16539.0,2,3,45,0,1388.81,0,3,Mid-Value
997,17069.0,27,3,154,0,2655.2200000000007,0,3,Mid-Value
998,14741.0,11,3,59,0,1400.3400000000004,0,3,Mid-Value
999,14047.0,8,3,34,0,1290.0099999999998,0,3,Mid-Value
1000,14766.0,7,3,137,0,2423.07,0,3,Mid-Value
1001,14901.0,10,3,98,0,1414.9900000000005,0,3,Mid-Value
1002,15111.0,28,3,84,0,1567.4799999999998,0,3,Mid-Value
1003,13305.0,3,3,81,0,2000.8599999999992,0,3,Mid-Value
1004,17287.0,25,3,124,0,1064.1100000000001,0,3,Mid-Value
1005,16042.0,21,3,75,0,1147.3700000000001,0,3,Mid-Value
1006,13117.0,21,3,76,0,984.9099999999996,0,3,Mid-Value
1007,16916.0,23,3,143,0,576.2600000000003,0,3,Mid-Value
1008,17964.0,31,3,104,0,471.6999999999999,0,3,Mid-Value
1009,14466.0,28,3,72,0,2272.4000000000015,0,3,Mid-Value
1010,17235.0,24,3,29,0,550.0600000000001,0,3,Mid-Value
1011,17685.0,16,3,130,0,3191.5299999999993,0,3,Mid-Value
1012,13138.0,21,3,63,0,962.3900000000001,0,3,Mid-Value
1013,17567.0,6,3,177,0,4012.559999999999,0,3,Mid-Value
1014,17838.0,26,3,137,0,2312.7000000000007,0,3,Mid-Value
1015,14829.0,28,3,45,0,644.65,0,3,Mid-Value
1016,17412.0,2,3,66,0,1258.0600000000002,0,3,Mid-Value
1017,17659.0,3,3,161,0,2954.7500000000014,0,3,Mid-Value
1018,13145.0,39,3,7,0,614.77,0,3,Mid-Value
1019,14865.0,6,3,4,0,52.2,0,3,Mid-Value
1020,16150.0,38,3,136,0,1906.0699999999988,0,3,Mid-Value
1021,17552.0,42,3,51,0,909.9599999999999,0,3,Mid-Value
1022,17135.0,15,3,52,0,1139.7299999999998,0,3,Mid-Value
1023,12967.0,2,3,33,0,1194.7500000000002,0,3,Mid-Value
1024,15240.0,44,3,83,0,1685.57,0,3,Mid-Value
1025,17884.0,3,3,117,0,717.4499999999994,0,3,Mid-Value
1026,14083.0,3,3,181,0,1018.4299999999998,0,3,Mid-Value
1027,15373.0,7,3,137,0,2213.1100000000006,0,3,Mid-Value
1028,17198.0,23,3,96,0,692.2200000000001,0,3,Mid-Value
1029,14898.0,22,3,119,0,1228.3199999999995,0,3,Mid-Value
1030,13838.0,5,3,174,0,691.7299999999999,0,3,Mid-Value
1031,15038.0,42,3,133,0,665.5899999999997,0,3,Mid-Value
1032,16168.0,10,3,99,0,3770.600000000001,0,3,Mid-Value
1033,13831.0,15,3,74,0,2202.99,0,3,Mid-Value
1034,17796.0,39,3,82,0,697.9000000000002,0,3,Mid-Value
1035,18156.0,12,3,140,0,734.94,0,3,Mid-Value
1036,16983.0,12,3,149,0,1920.1999999999998,0,3,Mid-Value
1037,16411.0,18,3,45,0,214.64999999999998,0,3,Mid-Value
1038,17402.0,4,3,59,0,2633.85,0,3,Mid-Value
1039,15953.0,14,3,103,0,1634.53,0,3,Mid-Value
1040,16143.0,2,3,118,0,2419.8399999999992,0,3,Mid-Value
1041,12747.0,1,3,103,0,4196.010000000001,0,3,Mid-Value
1042,14404.0,33,3,104,0,1434.7200000000003,0,3,Mid-Value
1043,13579.0,14,3,23,0,467.03999999999996,0,3,Mid-Value
1044,15987.0,11,3,140,0,1451.2800000000004,0,3,Mid-Value
1045,13652.0,45,3,63,0,1095.08,0,3,Mid-Value
1046,18219.0,2,3,115,0,2019.7700000000004,0,3,Mid-Value
1047,14293.0,2,3,61,0,1046.5599999999993,0,3,Mid-Value
1048,14748.0,28,3,92,0,1311.7899999999997,0,3,Mid-Value
1049,16638.0,22,3,95,0,1676.4699999999998,0,3,Mid-Value
1050,13094.0,20,3,30,0,1708.8600000000006,0,3,Mid-Value
1051,15898.0,0,3,87,0,1384.6799999999998,0,3,Mid-Value
1052,17227.0,18,3,47,0,939.32,0,3,Mid-Value
1053,15919.0,19,3,143,0,639.89,0,3,Mid-Value
1054,15860.0,40,3,142,0,977.2099999999992,0,3,Mid-Value
1055,14708.0,2,3,29,0,1096.6699999999998,0,3,Mid-Value
1056,16898.0,25,3,163,0,444.4599999999999,0,3,Mid-Value
1057,14825.0,3,3,121,0,2226.9099999999985,0,3,Mid-Value
1058,13155.0,32,3,85,0,971.76,0,3,Mid-Value
1059,15028.0,7,3,48,0,627.13,0,3,Mid-Value
1060,14487.0,26,3,145,0,1183.5800000000002,0,3,Mid-Value
1061,17682.0,9,3,119,0,2459.3300000000004,0,3,Mid-Value
1062,16817.0,2,3,95,0,1446.9500000000003,0,3,Mid-Value
1063,13030.0,10,3,99,0,799.4800000000001,0,3,Mid-Value
1064,13481.0,45,3,112,0,1776.809999999999,0,3,Mid-Value
1065,13495.0,7,3,52,0,1990.1199999999994,0,3,Mid-Value
1066,17519.0,16,3,83,0,1839.0700000000004,0,3,Mid-Value
1067,17812.0,12,3,141,0,732.1600000000001,0,3,Mid-Value
1068,14215.0,11,3,109,0,1777.9200000000008,0,3,Mid-Value
1069,15602.0,7,3,54,0,1083.6300000000003,0,3,Mid-Value
1070,12913.0,4,3,50,0,2483.6299999999997,0,3,Mid-Value
1071,17470.0,44,3,78,0,1125.0700000000002,0,3,Mid-Value
1072,14907.0,2,3,168,0,3478.8499999999976,0,3,Mid-Value
1073,17720.0,25,3,50,0,1195.94,0,3,Mid-Value
1074,15018.0,38,3,32,0,456.26,0,3,Mid-Value
1075,17491.0,0,3,110,0,3541.9200000000005,0,3,Mid-Value
1076,14282.0,2,3,156,0,3729.3400000000042,0,3,Mid-Value
1077,13569.0,16,3,85,0,373.74999999999994,0,3,Mid-Value
1078,14673.0,2,3,74,0,1736.3999999999994,0,3,Mid-Value
1079,16221.0,36,3,97,0,864.86,0,3,Mid-Value
1080,15965.0,16,3,122,0,845.6399999999999,0,3,Mid-Value
1081,15024.0,9,3,155,0,1661.3300000000006,0,3,Mid-Value
1082,13769.0,1,3,143,0,2771.869999999999,0,3,Mid-Value
1083,13880.0,20,3,165,0,3219.7700000000004,0,3,Mid-Value
1084,13173.0,3,3,43,0,353.65000000000003,0,3,Mid-Value
1085,14739.0,1,3,61,0,3899.1000000000004,0,3,Mid-Value
1086,16293.0,8,3,120,0,2236.7400000000002,0,3,Mid-Value
1087,16775.0,9,3,158,0,1695.660000000002,0,3,Mid-Value
1088,15081.0,21,3,35,0,487.34999999999985,0,3,Mid-Value
1089,16365.0,17,3,51,0,1540.4200000000005,0,3,Mid-Value
1090,16863.0,28,3,28,0,481.35,0,3,Mid-Value
1091,15628.0,4,3,157,0,2865.6400000000003,0,3,Mid-Value
1092,13329.0,31,3,19,0,740.3999999999999,0,3,Mid-Value
1093,14744.0,15,3,28,0,1088.53,0,3,Mid-Value
1094,13983.0,29,3,112,0,2590.46,0,3,Mid-Value
1095,14032.0,1,3,152,0,2929.840000000001,0,3,Mid-Value
1096,13126.0,4,3,142,0,2056.29,0,3,Mid-Value
1097,18043.0,24,3,121,0,559.5099999999996,0,3,Mid-Value
1098,17324.0,17,3,50,0,990.2300000000002,0,3,Mid-Value
1099,15916.0,15,3,160,0,1491.2400000000007,0,3,Mid-Value
1100,17213.0,39,3,164,0,2741.079999999998,0,3,Mid-Value
1101,18061.0,21,3,46,0,2119.4099999999994,0,3,Mid-Value
1102,13455.0,24,3,53,0,1007.3499999999997,0,3,Mid-Value
1103,14217.0,1,3,107,0,1925.36,0,3,Mid-Value
1104,14299.0,7,3,162,0,2855.3499999999995,0,3,Mid-Value
1105,18259.0,24,3,42,0,2338.600000000001,0,3,Mid-Value
1106,17676.0,3,3,79,0,1383.2700000000004,0,3,Mid-Value
1107,13523.0,32,3,177,0,3755.3800000000006,0,3,Mid-Value
1108,15680.0,8,3,78,0,1333.6800000000003,0,3,Mid-Value
1109,14618.0,8,3,17,0,538.59,0,3,Mid-Value
1110,13077.0,0,3,112,0,729.2700000000001,0,3,Mid-Value
1111,13115.0,8,3,132,0,2205.6300000000006,0,3,Mid-Value
1112,17999.0,36,3,93,0,382.05999999999995,0,3,Mid-Value
1113,13984.0,26,3,17,0,488.03000000000003,0,3,Mid-Value
1114,16596.0,15,3,12,0,250.15,0,3,Mid-Value
1115,17655.0,10,3,93,0,2571.7400000000025,0,3,Mid-Value
1116,14243.0,8,3,148,0,2535.8799999999987,0,3,Mid-Value
1117,12963.0,7,3,96,0,1841.0299999999995,0,3,Mid-Value
1118,15660.0,24,3,94,0,1552.0099999999998,0,3,Mid-Value
1119,17411.0,11,3,43,0,748.9399999999999,0,3,Mid-Value
1120,14987.0,15,3,4,0,326.4,0,3,Mid-Value
1121,17526.0,0,3,23,0,706.6999999999999,0,3,Mid-Value
1122,14440.0,7,3,55,0,2357.6800000000003,0,3,Mid-Value
1123,17430.0,32,3,14,0,265.76000000000005,0,3,Mid-Value
1124,14205.0,10,3,39,0,218.78000000000003,0,3,Mid-Value
1125,17702.0,29,3,80,0,1719.7200000000003,0,3,Mid-Value
1126,13982.0,38,3,115,0,1861.11,0,3,Mid-Value
1127,15288.0,42,3,88,0,2306.519999999999,0,3,Mid-Value
1128,16519.0,24,3,13,0,215.08,0,3,Mid-Value
1129,17816.0,36,3,17,0,36.55999999999999,0,3,Mid-Value
1130,13021.0,3,3,134,0,2584.3999999999996,0,3,Mid-Value
1131,17671.0,15,3,61,0,1284.0800000000002,0,3,Mid-Value
1132,16350.0,20,3,60,0,1100.4699999999996,0,3,Mid-Value
1133,18230.0,8,3,89,0,2716.5999999999995,0,3,Mid-Value
1134,14441.0,0,3,59,0,1545.1400000000006,0,3,Mid-Value
1135,15380.0,8,3,37,0,1682.36,0,3,Mid-Value
1136,17442.0,28,3,140,0,2210.2600000000007,0,3,Mid-Value
1137,12826.0,2,3,94,0,1468.1199999999997,0,3,Mid-Value
1138,15811.0,16,3,139,0,2171.3199999999997,0,3,Mid-Value
1139,13327.0,38,3,109,0,3617.5699999999983,0,3,Mid-Value
1140,17700.0,16,3,146,0,2508.89,0,3,Mid-Value
1141,15329.0,34,3,62,0,1005.5,0,3,Mid-Value
1142,16907.0,28,3,151,0,981.6500000000001,0,3,Mid-Value
1143,17696.0,37,3,126,0,2201.050000000001,0,3,Mid-Value
1144,17076.0,35,3,25,0,841.08,0,3,Mid-Value
1145,17790.0,26,3,190,0,1965.5500000000013,0,3,Mid-Value
1146,14543.0,3,3,107,0,2916.1700000000005,0,3,Mid-Value
1147,16062.0,9,3,64,0,1153.6199999999992,0,3,Mid-Value
1148,16019.0,1,3,165,0,3450.2399999999993,0,3,Mid-Value
1149,18065.0,5,3,138,0,2380.080000000001,0,3,Mid-Value
1150,15179.0,17,3,95,0,2186.2000000000003,0,3,Mid-Value
1151,18016.0,31,3,123,0,1483.56,0,3,Mid-Value
1152,14448.0,8,3,20,0,375.35,0,3,Mid-Value
1153,14577.0,12,3,123,0,859.7100000000011,0,3,Mid-Value
1154,17236.0,12,3,105,0,916.1300000000002,0,3,Mid-Value
1155,16367.0,36,3,130,0,804.4899999999994,0,3,Mid-Value
1156,17917.0,44,3,94,0,341.2799999999999,0,3,Mid-Value
1157,17188.0,10,3,89,0,2275.58,0,3,Mid-Value
1158,17937.0,8,3,43,0,4301.22,0,3,Mid-Value
1159,14608.0,3,3,20,0,1785.1499999999999,0,3,Mid-Value
1160,17618.0,5,3,78,0,971.5800000000002,0,3,Mid-Value
1161,14290.0,10,3,103,0,2307.4499999999994,0,3,Mid-Value
1162,15854.0,3,3,140,0,2974.6499999999974,0,3,Mid-Value
1163,14544.0,23,3,114,0,2024.4500000000005,0,3,Mid-Value
1164,16726.0,25,3,185,0,1382.0200000000013,0,3,Mid-Value
1165,17293.0,7,3,135,0,1875.1100000000006,0,3,Mid-Value
1166,17371.0,16,3,87,0,423.8899999999998,0,3,Mid-Value
1167,13211.0,9,3,56,0,1197.4199999999998,0,3,Mid-Value
1168,16442.0,1,3,174,0,616.79,0,3,Mid-Value
1169,18075.0,22,3,153,0,2538.7200000000007,0,3,Mid-Value
1170,15468.0,34,3,29,0,438.46,0,3,Mid-Value
1171,16570.0,8,3,133,0,3622.9500000000007,0,3,Mid-Value
1172,17041.0,26,3,71,0,1065.7700000000002,0,3,Mid-Value
1173,14871.0,2,3,98,0,522.3799999999997,0,3,Mid-Value
1174,18044.0,3,3,128,0,2085.649999999999,0,3,Mid-Value
1175,17158.0,31,3,67,0,1266.9699999999993,0,3,Mid-Value
1176,16899.0,7,3,125,0,1281.5599999999997,0,3,Mid-Value
1177,16531.0,21,3,77,0,1244.5900000000001,0,3,Mid-Value
1178,17739.0,11,3,48,0,2786.05,0,3,Mid-Value
1179,13238.0,10,3,32,0,680.8300000000002,0,3,Mid-Value
1180,15392.0,4,3,85,0,1515.7299999999996,0,3,Mid-Value
1181,13846.0,24,3,58,0,847.6100000000004,0,3,Mid-Value
1182,14401.0,3,3,183,0,4039.9799999999987,0,3,Mid-Value
1183,17629.0,5,3,124,0,1784.1200000000008,0,3,Mid-Value
1184,14150.0,35,3,26,0,658.6400000000001,0,3,Mid-Value
1185,13496.0,10,3,36,0,617.93,0,3,Mid-Value
1186,16954.0,0,3,54,0,2085.0800000000004,0,3,Mid-Value
1187,15950.0,1,3,103,0,1705.2599999999989,0,3,Mid-Value
1188,16003.0,29,3,103,0,2735.3700000000003,0,3,Mid-Value
1189,13426.0,0,3,159,0,3550.6999999999975,0,3,Mid-Value
1190,15101.0,8,3,9,0,310.03,0,3,Mid-Value
1191,15822.0,2,3,33,0,885.4699999999999,0,3,Mid-Value
1192,16134.0,21,3,38,0,603.6900000000002,0,3,Mid-Value
1193,14913.0,35,3,87,0,1227.4300000000005,0,3,Mid-Value
1194,12928.0,34,3,84,0,2062.6999999999994,0,3,Mid-Value
1195,17044.0,8,3,10,0,897.43,0,3,Mid-Value
1196,17633.0,30,3,72,0,1242.3399999999997,0,3,Mid-Value
1197,16607.0,17,3,174,0,3038.670000000001,0,3,Mid-Value
1198,13890.0,0,3,114,0,1860.8599999999992,0,3,Mid-Value
1199,17001.0,0,3,169,0,3989.5700000000006,0,3,Mid-Value
1200,16996.0,29,3,41,0,1427.46,0,3,Mid-Value
1201,15563.0,8,3,117,0,1319.6899999999998,0,3,Mid-Value
1202,14878.0,12,3,124,0,1485.5400000000006,0,3,Mid-Value
1203,12877.0,3,3,154,0,1535.7700000000007,0,3,Mid-Value
1204,15394.0,9,3,85,0,2183.54,0,3,Mid-Value
1205,14621.0,0,3,96,0,1765.76,0,3,Mid-Value
1206,14309.0,7,3,123,0,2319.6800000000007,0,3,Mid-Value
1207,17288.0,8,3,142,0,1419.7300000000012,0,3,Mid-Value
1208,15157.0,3,3,133,0,1869.500000000001,0,3,Mid-Value
1209,17744.0,3,3,137,0,2291.079999999999,0,3,Mid-Value
1210,16560.0,20,3,58,0,816.5099999999998,0,3,Mid-Value
1211,14777.0,3,3,3,0,-17.45,0,3,Mid-Value
1212,16271.0,2,3,134,0,1423.2899999999997,0,3,Mid-Value
1213,14334.0,16,3,163,0,2539.4600000000005,0,3,Mid-Value
1214,15197.0,8,3,36,0,656.4399999999998,0,3,Mid-Value
1215,14560.0,6,3,76,0,2174.1800000000007,0,3,Mid-Value
1216,16711.0,2,3,22,0,1651.0299999999995,0,3,Mid-Value
1217,17888.0,18,3,81,0,525.78,0,3,Mid-Value
1218,16885.0,14,3,101,0,471.50999999999965,0,3,Mid-Value
1219,18245.0,6,3,177,0,2507.5599999999995,0,3,Mid-Value
1220,12944.0,35,3,30,0,604.51,0,3,Mid-Value
1221,14113.0,3,3,40,0,1377.92,0,3,Mid-Value
1222,13104.0,2,3,20,0,1098.48,0,3,Mid-Value
1223,17621.0,20,3,27,0,1336.1,0,3,Mid-Value
1224,17090.0,3,3,64,0,2041.850000000001,0,3,Mid-Value
1225,15527.0,18,3,166,0,2348.819999999999,0,3,Mid-Value
1226,18097.0,7,3,109,0,2692.85,0,3,Mid-Value
1227,15208.0,0,3,43,0,867.62,0,3,Mid-Value
1228,14737.0,3,3,17,0,1164.55,0,3,Mid-Value
1229,13029.0,30,3,10,0,1247.5,0,3,Mid-Value
1230,13953.0,6,3,20,0,3515.6800000000003,0,3,Mid-Value
1231,14533.0,24,3,65,0,1812.6200000000006,0,3,Mid-Value
1232,13165.0,45,3,42,0,1021.4799999999999,0,3,Mid-Value
1233,13313.0,21,3,78,0,1555.3199999999993,0,3,Mid-Value
1234,14732.0,7,3,149,0,2686.3399999999997,0,3,Mid-Value
1235,14553.0,18,3,113,0,859.27,0,3,Mid-Value
1236,16600.0,3,3,62,0,813.5200000000001,0,3,Mid-Value
1237,17368.0,22,3,128,0,1349.5200000000011,0,3,Mid-Value
1238,16676.0,33,3,92,0,1558.7199999999998,0,3,Mid-Value
1239,14312.0,46,3,87,0,1611.5899999999995,0,3,Mid-Value
1240,15845.0,17,3,140,0,3650.8699999999994,0,3,Mid-Value
1241,16094.0,11,3,67,0,1041.83,0,3,Mid-Value
1242,18179.0,8,3,90,0,1793.1700000000008,0,3,Mid-Value
1243,13183.0,7,3,94,0,3957.7800000000016,0,3,Mid-Value
1244,17095.0,21,3,77,0,1088.1999999999994,0,3,Mid-Value
1245,15611.0,9,3,45,0,1568.3900000000003,0,3,Mid-Value
1246,17114.0,5,3,135,0,747.2199999999997,0,3,Mid-Value
1247,17555.0,19,3,106,0,483.25999999999993,0,3,Mid-Value
1248,16833.0,0,3,47,0,1106.5299999999997,0,3,Mid-Value
1249,17800.0,36,3,104,0,1199.01,0,3,Mid-Value
1250,16748.0,17,3,69,0,1515.8999999999992,0,3,Mid-Value
1251,13565.0,18,3,38,0,240.22000000000006,0,3,Mid-Value
1252,14794.0,2,3,82,0,1272.11,0,3,Mid-Value
1253,16279.0,20,3,109,0,1496.6800000000005,0,3,Mid-Value
1254,14321.0,10,3,123,0,1530.749999999999,0,3,Mid-Value
1255,13107.0,43,3,60,0,1524.0700000000004,0,3,Mid-Value
1256,15370.0,40,3,95,0,2360.55,0,3,Mid-Value
1257,14295.0,39,3,7,0,154.7,0,3,Mid-Value
1258,14209.0,10,3,88,0,2067.1300000000006,0,3,Mid-Value
1259,13784.0,9,3,31,0,2462.7899999999995,0,3,Mid-Value
1260,13862.0,17,3,142,0,2187.3100000000013,0,3,Mid-Value
1261,16235.0,40,3,48,0,858.4099999999996,0,3,Mid-Value
1262,16359.0,6,3,70,0,1460.3699999999994,0,3,Mid-Value
1263,16554.0,2,3,74,0,641.5500000000001,0,3,Mid-Value
1264,14715.0,24,3,71,0,867.3800000000001,0,3,Mid-Value
1265,14167.0,38,3,52,0,574.8399999999999,0,3,Mid-Value
1266,16500.0,4,3,11,0,400.86,0,3,Mid-Value
1267,12951.0,8,3,65,0,1042.0700000000002,0,3,Mid-Value
1268,15835.0,43,3,50,0,954.0899999999996,0,3,Mid-Value
1269,13993.0,31,3,125,0,3409.6600000000003,0,3,Mid-Value
1270,13246.0,17,3,143,0,1922.1000000000008,0,3,Mid-Value
1271,15687.0,8,3,168,0,2981.499999999999,0,3,Mid-Value
1272,13782.0,12,3,115,0,911.9999999999992,0,3,Mid-Value
1273,13064.0,12,3,69,0,1119.4900000000005,0,3,Mid-Value
1274,13048.0,13,3,137,0,1805.9099999999994,0,3,Mid-Value
1275,13634.0,32,3,188,0,1575.1600000000003,0,3,Mid-Value
1276,15696.0,32,3,177,0,2644.46,0,3,Mid-Value
1277,17988.0,11,3,39,0,191.17,0,3,Mid-Value
1278,12820.0,2,3,59,0,942.3399999999999,0,3,Mid-Value
1279,14657.0,17,3,127,0,838.2700000000001,0,3,Mid-Value
1280,13883.0,0,3,155,0,2538.749999999999,0,3,Mid-Value
1281,17018.0,40,3,16,0,920.0999999999998,0,3,Mid-Value
1282,14428.0,6,3,148,0,1230.1400000000003,0,3,Mid-Value
1283,13310.0,8,3,77,0,1083.63,0,3,Mid-Value
1284,13502.0,16,3,18,0,292.0,0,3,Mid-Value
1285,14784.0,25,3,15,0,289.99,0,3,Mid-Value
1286,17418.0,41,3,30,0,463.4600000000001,0,3,Mid-Value
1287,16892.0,0,3,101,0,496.8399999999997,0,3,Mid-Value
1288,16912.0,22,3,105,0,2528.670000000001,0,3,Mid-Value
1289,16618.0,30,3,97,0,2630.6400000000012,0,3,Mid-Value
1290,12970.0,6,3,151,0,452.23999999999995,0,3,Mid-Value
1291,17644.0,0,3,169,0,2768.9799999999996,0,3,Mid-Value
1292,16085.0,22,3,167,0,981.5099999999999,0,3,Mid-Value
1293,13068.0,9,3,2,0,344.0,0,3,Mid-Value
1294,15497.0,17,3,16,0,1259.7,0,3,Mid-Value
1295,18161.0,9,3,81,0,1612.7899999999997,0,3,Mid-Value
1296,16660.0,15,3,17,0,810.45,0,3,Mid-Value
1297,13396.0,21,3,47,0,1325.2899999999997,0,3,Mid-Value
1298,12935.0,1,3,130,0,2156.4499999999994,0,3,Mid-Value
1299,15110.0,23,3,40,0,970.2499999999999,0,3,Mid-Value
1300,15967.0,22,3,84,0,418.8299999999999,0,3,Mid-Value
1301,14389.0,8,3,62,0,999.7199999999998,0,3,Mid-Value
1302,14341.0,44,3,130,0,2166.3799999999983,0,3,Mid-Value
1303,13168.0,35,3,133,0,1310.14,0,3,Mid-Value
1304,17515.0,30,3,87,0,639.0199999999998,0,3,Mid-Value
1305,17082.0,32,3,81,0,2003.8500000000008,0,3,Mid-Value
1306,16043.0,36,3,39,0,773.9900000000004,0,3,Mid-Value
1307,14233.0,43,3,36,0,1447.5100000000007,0,3,Mid-Value
1308,17075.0,17,3,80,0,813.7700000000001,0,3,Mid-Value
1309,15227.0,36,3,58,0,1219.4,0,3,Mid-Value
1310,12997.0,21,3,67,0,1197.94,0,3,Mid-Value
1311,15215.0,44,3,43,0,615.99,0,3,Mid-Value
1312,16496.0,8,3,97,0,1562.2200000000003,0,3,Mid-Value
1313,16949.0,3,3,61,0,1161.2700000000002,0,3,Mid-Value
1314,14738.0,38,3,56,0,1289.9399999999998,0,3,Mid-Value
1315,17540.0,8,3,26,0,570.4,0,3,Mid-Value
1316,14239.0,42,3,116,0,2323.5000000000014,0,3,Mid-Value
1317,15864.0,21,3,24,0,1769.7800000000002,0,3,Mid-Value
1318,14662.0,28,3,168,0,771.1700000000003,0,3,Mid-Value
1319,13538.0,42,3,25,0,1280.85,0,3,Mid-Value
1320,15365.0,25,3,151,0,1330.4500000000005,0,3,Mid-Value
1321,17329.0,13,3,33,0,523.11,0,3,Mid-Value
1322,14805.0,14,3,47,0,554.65,0,3,Mid-Value
1323,14595.0,19,3,102,0,1740.6000000000001,0,3,Mid-Value
1324,17314.0,24,3,136,0,2514.76,0,3,Mid-Value
1325,17373.0,39,3,57,0,646.9200000000001,0,3,Mid-Value
1326,14467.0,17,3,90,0,598.7599999999999,0,3,Mid-Value
1327,16407.0,12,3,172,0,2126.9300000000017,0,3,Mid-Value
1328,17147.0,22,3,85,0,1679.6400000000003,0,3,Mid-Value
1329,16612.0,32,3,66,0,1187.6599999999999,0,3,Mid-Value
1330,13939.0,22,3,46,0,556.7499999999999,0,3,Mid-Value
1331,13606.0,28,3,43,0,280.53999999999996,0,3,Mid-Value
1332,15203.0,25,3,142,0,1827.7999999999984,0,3,Mid-Value
1333,15981.0,24,3,97,0,3408.4799999999987,0,3,Mid-Value
1334,13110.0,30,3,146,0,1452.8700000000006,0,3,Mid-Value
1335,15971.0,16,3,35,0,4199.85,0,3,Mid-Value
1336,16156.0,8,3,139,0,3024.6200000000013,0,3,Mid-Value
1337,13728.0,36,3,63,0,1016.1399999999999,0,3,Mid-Value
1338,13894.0,21,3,30,0,535.9699999999999,0,3,Mid-Value
1339,13824.0,32,3,46,0,1698.9399999999998,0,3,Mid-Value
1340,15270.0,15,3,48,0,2298.2000000000003,0,3,Mid-Value
1341,14188.0,8,3,71,0,2018.91,0,3,Mid-Value
1342,12990.0,30,3,13,0,409.50000000000006,0,3,Mid-Value
1343,16992.0,10,3,95,0,1601.86,0,3,Mid-Value
1344,17071.0,8,3,148,0,2385.480000000001,0,3,Mid-Value
1345,13394.0,1,3,164,0,2312.7999999999997,0,3,Mid-Value
1346,17672.0,43,3,115,0,3106.6200000000003,0,3,Mid-Value
1347,14540.0,9,3,76,0,996.26,0,3,Mid-Value
1348,17929.0,10,3,6,0,834.5,0,3,Mid-Value
1349,13309.0,6,3,107,0,1456.7899999999993,0,3,Mid-Value
1350,14842.0,34,3,158,0,2456.7999999999997,0,3,Mid-Value
1351,15781.0,24,3,21,0,333.56,0,3,Mid-Value
1352,17302.0,14,3,81,0,1119.9299999999998,0,3,Mid-Value
1353,17162.0,28,3,105,0,1707.2099999999996,0,3,Mid-Value
1354,15407.0,33,3,153,0,1056.44,0,3,Mid-Value
1355,16332.0,27,3,154,0,1583.2000000000003,0,3,Mid-Value
1356,13590.0,10,3,89,0,1976.1199999999992,0,3,Mid-Value
1357,17537.0,29,3,75,0,897.6200000000003,0,3,Mid-Value
1358,15809.0,35,3,43,0,399.2099999999999,0,3,Mid-Value
1359,15796.0,0,3,135,0,2666.61,0,3,Mid-Value
1360,17705.0,2,3,108,0,1781.1199999999992,0,3,Mid-Value
1361,17512.0,28,3,106,0,2920.0400000000013,0,3,Mid-Value
1362,15550.0,3,3,61,0,575.63,0,3,Mid-Value
1363,14676.0,30,3,44,0,2543.24,0,3,Mid-Value
1364,15406.0,17,3,58,0,426.60999999999996,0,3,Mid-Value
1365,18084.0,15,3,2,0,87.52999999999999,0,3,Mid-Value
1366,16434.0,28,3,109,0,1522.2500000000005,0,3,Mid-Value
1367,13171.0,7,3,48,0,426.8099999999999,0,3,Mid-Value
1368,17255.0,40,3,78,0,298.40999999999997,0,3,Mid-Value
1369,13381.0,20,3,173,0,3626.8100000000004,0,3,Mid-Value
1370,13717.0,31,3,103,0,1432.2600000000002,0,3,Mid-Value
1371,14644.0,8,3,29,0,780.4599999999999,0,3,Mid-Value
1372,12993.0,22,3,27,0,414.75999999999993,0,3,Mid-Value
1373,16979.0,3,3,91,0,1809.0500000000004,0,3,Mid-Value
1374,14035.0,28,3,66,0,1428.0200000000002,0,3,Mid-Value
1375,13623.0,30,3,86,0,672.4400000000002,0,3,Mid-Value
1376,14477.0,19,3,11,0,1307.8100000000002,0,3,Mid-Value
1377,14897.0,7,3,55,0,1366.38,0,3,Mid-Value
1378,17422.0,15,3,135,0,1853.1299999999997,0,3,Mid-Value
1379,17175.0,43,3,64,0,1430.9400000000003,0,3,Mid-Value
1380,18257.0,38,3,123,0,2265.38,0,3,Mid-Value
